"filename", "language", "Solidity", "Markdown", "JSON", "HTML", "Python", "JavaScript", "TypeScript", "XML", "CSS", "SCSS", "JSON with Comments", "TypeScript JSX", "comment", "blank", "total"
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\animations\enter\_flickerInPattern1.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 1, 72
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\buttons\_button.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\components\_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\containers\_fixedRow.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\containers\row.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\containers\row.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\globals\_colors.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\icons\_clickableIcon.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\main.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 698, 0, 0, 0, 0, 201, 899
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\scss\main.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\svg\brand\whiteLogo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\svg\flux.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"\\wsl.localhost\Ubuntu\home\abstraction\dreamcatcher\dump\app2\static\svg\sb.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
